"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 20, 2020","59.21","56.87","59.21","56.87","0.68K","1.21%"
"Jul 17, 2020","58.50","58.50","58.50","58.50","7.36K","3.65%"
"Jul 16, 2020","56.44","57.75","58.50","56.44","0.66K","0.79%"
"Jul 15, 2020","56.00","56.99","57.00","56.00","0.72K","0.45%"
"Jul 14, 2020","55.75","56.06","56.06","55.75","3.29K","-2.19%"
"Jul 13, 2020","57.00","57.00","57.00","56.00","1.65K","-0.42%"
"Jul 10, 2020","57.24","57.99","57.99","57.24","0.28K","1.01%"
"Jul 09, 2020","56.67","56.37","56.71","55.00","1.26K","0.43%"
"Jul 08, 2020","56.43","57.50","58.21","56.09","2.29K","-3.54%"
"Jul 07, 2020","58.50","57.99","58.50","57.99","0.33K","0.86%"
"Jul 06, 2020","58.00","59.25","59.25","58.00","0.87K","2.44%"
"Jul 03, 2020","56.62","56.62","56.62","56.62","0.12K","-1.12%"
"Jul 02, 2020","57.26","55.51","57.70","55.51","0.87K","0.46%"
"Jun 29, 2020","57.00","57.82","60.07","56.71","0.58K","1.48%"
"Jun 26, 2020","56.17","57.41","57.50","56.17","0.64K","-0.67%"
"Jun 24, 2020","56.55","58.18","58.18","56.23","1.93K","-4.31%"
"Jun 23, 2020","59.10","59.30","59.30","57.79","0.92K","-0.25%"
"Jun 22, 2020","59.25","59.24","59.25","58.50","1.26K","-2.07%"
"Jun 19, 2020","60.50","60.02","60.50","60.00","0.41K","0.68%"
"Jun 18, 2020","60.09","59.00","60.09","59.00","0.34K","2.02%"
"Jun 17, 2020","58.90","59.12","59.12","58.90","0.44K","-2.81%"
"Jun 16, 2020","60.60","61.50","61.56","60.60","1.52K","-1.46%"
"Jun 15, 2020","61.50","61.50","61.50","61.50","0.26K","0.00%"
"Jun 12, 2020","61.50","62.30","62.30","60.25","1.68K","0.80%"
"Jun 11, 2020","61.01","60.10","62.45","60.10","5.80K","0.61%"
"Jun 10, 2020","60.64","62.45","62.45","60.64","0.42K","-1.00%"
"Jun 09, 2020","61.25","60.50","61.31","60.50","1.21K","-1.92%"
"Jun 08, 2020","62.45","62.31","62.57","62.26","1.30K","1.61%"
"Jun 05, 2020","61.46","60.05","61.46","60.05","5.29K","2.18%"
"Jun 04, 2020","60.15","60.35","60.35","58.72","0.91K","-0.58%"
"Jun 03, 2020","60.50","60.17","60.98","60.05","2.04K","0.50%"
"Jun 02, 2020","60.20","60.20","60.20","60.20","0.20K","4.60%"
"Jun 01, 2020","57.55","60.44","60.50","57.55","2.13K","-2.46%"
"May 29, 2020","59.00","59.05","59.06","59.00","2.21K","-0.19%"
"May 28, 2020","59.11","59.00","59.11","59.00","1.04K","-1.43%"
"May 27, 2020","59.97","60.02","60.02","58.75","1.97K","0.79%"
"May 26, 2020","59.50","59.00","59.64","58.65","1.40K","4.85%"
"May 22, 2020","56.75","57.00","57.00","56.75","0.32K","-0.87%"
"May 21, 2020","57.25","57.25","57.25","57.25","0.24K","-2.67%"
"May 20, 2020","58.82","57.49","58.82","57.49","0.93K","0.63%"
"May 19, 2020","58.45","56.75","58.45","56.65","0.59K","4.10%"
"May 15, 2020","56.15","56.15","56.15","56.15","0.37K","-3.47%"
"May 14, 2020","58.17","57.93","58.20","57.50","0.65K","0.29%"
"May 13, 2020","58.00","58.20","58.20","58.00","1.26K","-2.19%"
"May 12, 2020","59.30","59.20","61.02","59.20","1.38K","0.90%"
"May 11, 2020","58.77","59.00","59.90","57.85","2.02K","-1.89%"
"May 08, 2020","59.90","58.50","59.95","58.50","0.82K","3.26%"
"May 07, 2020","58.01","59.50","59.50","58.01","1.13K","-2.65%"
"May 06, 2020","59.59","59.59","59.59","59.59","0.24K","-0.18%"
"May 05, 2020","59.70","59.70","59.71","59.70","0.70K","0.15%"
"May 01, 2020","59.61","59.62","59.80","59.26","0.71K","-0.25%"
"Apr 30, 2020","59.76","61.21","61.21","59.59","2.39K","-2.03%"
"Apr 29, 2020","61.00","61.40","61.41","60.34","4.26K","-0.81%"
"Apr 28, 2020","61.50","59.42","61.50","59.42","1.98K","3.83%"
"Apr 27, 2020","59.23","60.79","60.79","59.23","1.04K","-1.69%"
"Apr 24, 2020","60.25","59.55","60.90","59.55","1.08K","0.42%"
"Apr 23, 2020","60.00","61.01","61.01","59.70","1.35K","-1.64%"
"Apr 22, 2020","61.00","60.18","61.00","59.00","1.43K","0.89%"
"Apr 21, 2020","60.46","60.24","60.46","60.24","0.24K","-4.03%"
"Apr 20, 2020","63.00","60.75","63.00","60.75","0.71K","3.06%"
"Apr 17, 2020","61.13","62.42","62.45","61.06","1.69K","-1.88%"
"Apr 16, 2020","62.30","61.90","62.30","61.84","0.72K","-0.32%"
"Apr 15, 2020","62.50","62.15","62.99","62.15","1.06K","-1.56%"
"Apr 14, 2020","63.49","61.91","63.49","61.91","0.68K","0.55%"
"Apr 13, 2020","63.14","65.03","65.03","62.57","1.57K","0.93%"
"Apr 09, 2020","62.56","63.45","63.45","62.56","2.88K","-1.39%"
"Apr 08, 2020","63.44","63.34","64.45","62.75","1.56K","-1.73%"
"Apr 07, 2020","64.56","65.00","65.00","64.11","1.10K","2.48%"
"Apr 06, 2020","63.00","62.98","63.00","62.19","1.77K","4.95%"
"Apr 03, 2020","60.03","60.02","60.03","59.73","0.98K","0.02%"
"Apr 02, 2020","60.02","59.54","62.00","58.25","0.76K","0.03%"
"Apr 01, 2020","60.00","60.46","60.46","59.99","0.97K","-3.23%"
"Mar 31, 2020","62.00","60.91","62.43","60.51","1.91K","5.08%"
"Mar 30, 2020","59.00","58.48","59.00","57.00","1.26K","1.90%"
"Mar 27, 2020","57.90","58.90","61.00","56.67","2.25K","-1.80%"
"Mar 26, 2020","58.96","56.11","60.00","56.11","3.90K","4.35%"
"Mar 25, 2020","56.50","55.00","59.98","54.85","3.12K","3.01%"
"Mar 24, 2020","54.85","52.00","54.85","52.00","2.31K","6.53%"
"Mar 23, 2020","51.49","54.48","54.48","50.00","7.71K","-8.05%"
"Mar 20, 2020","56.00","62.85","62.85","56.00","2.17K","-0.55%"
"Mar 19, 2020","56.31","56.70","56.70","55.52","1.41K","-1.07%"
"Mar 18, 2020","56.92","56.42","58.15","55.01","5.10K","-5.24%"
"Mar 17, 2020","60.07","58.00","60.07","56.69","2.84K","4.56%"
"Mar 16, 2020","57.45","52.13","58.32","50.50","5.94K","-0.95%"
"Mar 13, 2020","58.00","53.58","58.00","53.58","3.70K","8.70%"
"Mar 12, 2020","53.36","58.47","58.47","51.75","6.03K","-11.80%"
"Mar 11, 2020","60.50","61.00","62.00","60.50","4.22K","0.50%"
