"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 06, 2020","158.41","161.61","161.97","157.72","2.93M","-1.91%"
"Oct 05, 2020","161.49","159.99","162.31","159.99","2.27M","1.50%"
"Oct 02, 2020","159.10","156.97","159.99","156.16","1.98M","0.32%"
"Oct 01, 2020","158.60","158.25","160.86","158.21","3.87M","0.75%"
"Sep 30, 2020","157.42","157.26","159.12","156.55","2.81M","0.31%"
"Sep 29, 2020","156.94","156.75","158.42","155.92","2.78M","0.31%"
"Sep 28, 2020","156.46","154.78","157.64","154.75","3.63M","1.37%"
"Sep 25, 2020","154.35","151.86","155.16","151.75","2.74M","1.55%"
"Sep 24, 2020","152.00","151.84","153.56","150.16","3.22M","0.66%"
"Sep 23, 2020","151.01","154.08","155.20","150.39","2.80M","-1.99%"
"Sep 22, 2020","154.08","151.14","154.36","151.01","4.33M","2.82%"
"Sep 21, 2020","149.86","148.31","149.98","146.45","3.36M","0.70%"
"Sep 18, 2020","148.82","147.72","149.52","147.26","3.62M","0.82%"
"Sep 17, 2020","147.61","147.39","148.75","146.69","2.39M","-0.26%"
"Sep 16, 2020","147.99","149.53","149.73","147.93","2.07M","-0.72%"
"Sep 15, 2020","149.07","148.11","149.83","147.38","2.21M","0.42%"
"Sep 14, 2020","148.44","148.36","150.39","147.84","2.71M","0.54%"
"Sep 11, 2020","147.65","146.86","147.96","146.18","2.36M","1.10%"
"Sep 10, 2020","146.04","147.45","148.30","145.31","2.83M","-1.02%"
"Sep 09, 2020","147.55","145.15","148.59","145.15","3.28M","2.47%"
"Sep 08, 2020","144.00","146.38","146.64","143.42","3.50M","-2.19%"
"Sep 04, 2020","147.23","146.69","148.55","143.69","4.74M","0.82%"
"Sep 03, 2020","146.03","149.50","149.86","145.44","4.14M","-2.54%"
"Sep 02, 2020","149.84","150.50","150.84","148.44","4.13M","-0.47%"
"Sep 01, 2020","150.55","150.61","151.77","150.12","3.58M","-0.44%"
"Aug 31, 2020","151.21","151.15","151.88","150.32","3.03M","0.24%"
"Aug 28, 2020","150.85","150.31","151.67","149.60","2.84M","0.36%"
"Aug 27, 2020","150.31","152.66","152.74","149.73","3.77M","-1.57%"
"Aug 26, 2020","152.71","152.82","153.56","152.19","3.06M","-0.09%"
"Aug 25, 2020","152.85","154.15","154.19","152.36","2.98M","-0.25%"
"Aug 24, 2020","153.24","154.46","154.46","152.67","4.36M","-0.25%"
"Aug 21, 2020","153.63","152.33","155.61","152.13","7.06M","0.91%"
"Aug 20, 2020","152.24","154.60","156.10","151.77","12.05M","-1.28%"
"Aug 19, 2020","154.22","148.50","154.65","146.63","40.21M","12.65%"
"Aug 18, 2020","136.90","137.06","137.96","134.90","5.76M","-0.97%"
"Aug 17, 2020","138.24","137.57","138.66","137.50","4.63M","1.25%"
"Aug 14, 2020","136.53","135.92","137.00","135.22","3.18M","1.28%"
"Aug 13, 2020","134.81","134.13","134.92","133.63","2.32M","0.16%"
"Aug 12, 2020","134.60","134.97","135.00","132.84","4.86M","2.19%"
"Aug 11, 2020","131.72","134.30","134.30","131.38","3.92M","-0.92%"
"Aug 10, 2020","132.94","132.04","134.09","131.26","3.00M","0.90%"
"Aug 07, 2020","131.75","129.24","131.88","129.00","2.30M","2.12%"
"Aug 06, 2020","129.01","129.50","129.93","128.14","1.98M","-0.28%"
"Aug 05, 2020","129.37","130.56","131.93","128.67","3.69M","-0.83%"
"Aug 04, 2020","130.45","127.93","130.72","127.63","3.92M","2.04%"
"Aug 03, 2020","127.84","126.50","128.24","126.25","3.29M","1.56%"
"Jul 31, 2020","125.88","124.28","125.93","123.79","3.27M","1.04%"
"Jul 30, 2020","124.58","122.50","125.41","121.89","3.61M","0.73%"
"Jul 29, 2020","123.68","123.47","124.48","122.90","2.10M","0.32%"
"Jul 28, 2020","123.29","122.49","124.45","122.16","2.34M","0.49%"
"Jul 27, 2020","122.69","124.47","124.47","122.16","2.42M","-0.82%"
"Jul 24, 2020","123.71","122.54","125.53","122.06","3.83M","1.11%"
"Jul 23, 2020","122.35","123.45","123.60","121.95","3.27M","-0.64%"
"Jul 22, 2020","123.14","120.48","123.17","120.00","3.88M","2.45%"
"Jul 21, 2020","120.20","120.16","120.97","120.02","3.20M","0.32%"
"Jul 20, 2020","119.82","121.54","121.87","119.04","3.83M","-1.52%"
"Jul 17, 2020","121.67","122.64","123.21","121.45","2.72M","-0.23%"
"Jul 16, 2020","121.95","121.26","122.99","121.14","3.11M","0.23%"
"Jul 15, 2020","121.67","121.00","122.68","120.06","3.53M","1.32%"
"Jul 14, 2020","120.08","118.73","120.16","117.43","2.58M","1.14%"
"Jul 13, 2020","118.73","119.19","121.76","118.39","3.47M","-0.11%"
"Jul 10, 2020","118.86","117.82","118.98","117.06","2.03M","0.81%"
"Jul 09, 2020","117.90","117.65","119.31","117.13","2.86M","0.17%"
"Jul 08, 2020","117.70","118.20","118.48","116.75","2.85M","-0.30%"
"Jul 07, 2020","118.06","118.30","119.55","117.81","3.91M","-0.99%"
"Jul 06, 2020","119.24","119.59","120.22","118.00","3.77M","0.10%"
"Jul 02, 2020","119.12","119.98","120.59","118.89","2.22M","0.13%"
"Jul 01, 2020","118.96","119.91","120.36","118.83","2.84M","-0.81%"
"Jun 30, 2020","119.93","118.67","120.42","118.30","3.63M","1.15%"
"Jun 29, 2020","118.57","117.38","119.27","116.86","3.26M","1.32%"
"Jun 26, 2020","117.02","120.00","120.65","116.75","6.67M","-2.33%"
"Jun 25, 2020","119.81","119.51","119.93","118.31","2.76M","0.08%"
"Jun 24, 2020","119.72","121.17","121.98","118.66","4.18M","-1.47%"
"Jun 23, 2020","121.50","122.97","124.43","121.29","4.31M","-0.76%"
"Jun 22, 2020","122.43","120.50","123.10","119.10","4.67M","1.55%"
"Jun 19, 2020","120.56","120.20","122.93","119.23","12.61M","2.78%"
"Jun 18, 2020","117.30","118.24","118.24","116.87","3.26M","-0.82%"
"Jun 17, 2020","118.27","119.24","119.24","117.80","3.81M","-0.79%"
"Jun 16, 2020","119.21","120.53","121.15","117.22","5.14M","0.90%"
"Jun 15, 2020","118.15","115.80","118.66","115.26","4.59M","1.07%"
"Jun 12, 2020","116.90","119.58","119.75","114.81","4.95M","-0.94%"
"Jun 11, 2020","118.01","118.52","120.93","117.81","5.01M","-1.66%"
"Jun 10, 2020","120.00","121.09","122.15","119.78","3.65M","-0.60%"
"Jun 09, 2020","120.72","122.51","122.51","120.30","2.92M","-1.35%"
"Jun 08, 2020","122.37","120.71","122.43","120.71","3.58M","0.69%"
"Jun 05, 2020","121.53","121.41","122.51","119.68","4.58M","1.31%"
"Jun 04, 2020","119.96","121.52","122.70","119.56","3.96M","-1.45%"
"Jun 03, 2020","121.73","119.14","122.30","118.30","5.82M","2.42%"
"Jun 02, 2020","118.85","119.80","120.75","118.20","5.14M","-0.54%"
"Jun 01, 2020","119.49","120.23","120.73","118.83","6.02M","-2.32%"
"May 29, 2020","122.33","118.74","122.78","118.16","8.71M","3.29%"
"May 28, 2020","118.43","118.00","120.15","117.49","6.14M","0.87%"
"May 27, 2020","117.41","115.59","117.45","114.24","8.26M","1.99%"
"May 26, 2020","115.12","118.80","119.96","114.82","7.27M","-2.02%"
"May 22, 2020","117.49","118.83","119.36","117.18","4.90M","-1.00%"
"May 21, 2020","118.68","119.84","120.37","117.66","7.62M","-0.79%"
"May 20, 2020","119.63","124.60","124.85","119.30","12.90M","-2.87%"
"May 19, 2020","123.17","125.24","125.97","122.79","7.91M","-1.62%"
"May 18, 2020","125.20","123.25","125.55","122.78","6.35M","3.52%"
"May 15, 2020","120.94","120.23","122.65","119.83","8.35M","0.83%"
"May 14, 2020","119.94","118.28","120.81","117.12","5.64M","0.67%"
"May 13, 2020","119.14","119.68","120.59","118.16","4.68M","-0.21%"
"May 12, 2020","119.39","121.00","122.95","119.39","4.90M","-0.66%"
"May 11, 2020","120.18","116.82","120.74","115.93","6.00M","3.76%"
"May 08, 2020","115.83","114.71","116.83","114.12","4.27M","2.18%"
"May 07, 2020","113.36","114.76","115.29","113.10","3.69M","-0.19%"
"May 06, 2020","113.58","112.89","115.62","112.56","4.91M","1.63%"
"May 05, 2020","111.76","111.70","113.38","110.47","4.20M","0.04%"
"May 04, 2020","111.71","107.83","112.03","107.63","4.58M","3.22%"
"May 01, 2020","108.23","108.85","109.48","106.10","4.59M","-1.38%"
"Apr 30, 2020","109.74","111.08","111.20","108.89","4.77M","-2.11%"
"Apr 29, 2020","112.10","113.50","114.04","110.11","4.93M","0.09%"
"Apr 28, 2020","112.00","111.51","113.88","110.11","4.90M","1.93%"
"Apr 27, 2020","109.88","108.68","111.20","108.51","4.34M","1.91%"
"Apr 24, 2020","107.82","104.50","108.45","103.86","6.09M","3.81%"
"Apr 23, 2020","103.86","100.70","105.50","100.50","16.51M","-2.79%"
"Apr 22, 2020","106.84","108.19","108.53","106.42","2.96M","-0.06%"
"Apr 21, 2020","106.90","108.26","108.26","105.91","4.52M","-1.91%"
"Apr 20, 2020","108.98","112.50","112.50","108.72","5.33M","-3.91%"
"Apr 17, 2020","113.42","110.90","114.07","108.43","7.62M","3.77%"
"Apr 16, 2020","109.30","107.00","109.89","106.65","5.95M","2.88%"
"Apr 15, 2020","106.24","108.76","109.00","105.25","4.23M","-1.97%"
"Apr 14, 2020","108.38","108.49","109.91","105.88","5.03M","3.53%"
"Apr 13, 2020","104.68","104.20","105.37","102.91","3.24M","0.46%"
"Apr 09, 2020","104.20","102.00","104.83","101.50","7.07M","-0.41%"
"Apr 08, 2020","104.63","100.35","105.69","100.00","7.54M","6.48%"
"Apr 07, 2020","98.26","98.75","101.66","97.03","6.60M","0.77%"
