"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 21, 2020","54.87","55.17","55.19","54.42","6.72M","-1.14%"
"Sep 18, 2020","55.50","56.28","56.29","55.38","11.47M","-1.00%"
"Sep 17, 2020","56.06","55.65","56.20","55.52","3.22M","0.56%"
"Sep 16, 2020","55.75","56.66","56.98","55.75","4.63M","-1.19%"
"Sep 15, 2020","56.42","56.00","56.75","55.91","4.45M","1.20%"
"Sep 14, 2020","55.75","56.36","56.47","55.75","4.76M","-2.09%"
"Sep 11, 2020","56.94","56.56","57.20","56.39","3.57M","0.74%"
"Sep 10, 2020","56.52","57.00","57.01","56.32","4.53M","-0.82%"
"Sep 09, 2020","56.99","57.00","57.17","56.14","7.42M","0.96%"
"Sep 08, 2020","56.45","55.98","56.83","55.74","8.05M","1.09%"
"Sep 04, 2020","55.84","56.49","56.98","55.70","1.90M","-0.94%"
"Sep 03, 2020","56.37","57.10","57.33","56.25","2.50M","-1.19%"
"Sep 02, 2020","57.05","55.96","57.51","55.93","2.61M","2.35%"
"Sep 01, 2020","55.74","56.06","56.12","55.54","2.15M","-0.57%"
"Aug 31, 2020","56.06","57.01","57.03","56.05","1.68M","-1.74%"
"Aug 28, 2020","57.05","57.75","57.78","56.92","1.82M","-1.16%"
"Aug 27, 2020","57.72","57.70","58.21","57.42","1.48M","0.33%"
"Aug 26, 2020","57.53","57.63","57.64","57.29","1.83M","-0.38%"
"Aug 25, 2020","57.75","57.69","57.75","57.32","1.70M","0.09%"
"Aug 24, 2020","57.70","57.55","57.88","57.40","1.62M","0.24%"
"Aug 21, 2020","57.56","57.24","57.56","56.83","2.05M","0.56%"
"Aug 20, 2020","57.24","56.94","57.32","56.84","2.19M","0.32%"
"Aug 19, 2020","57.06","56.76","57.36","56.74","3.37M","0.26%"
"Aug 18, 2020","56.91","56.44","56.91","56.35","1.40M","0.83%"
"Aug 17, 2020","56.44","56.65","56.65","56.27","2.54M","-0.56%"
"Aug 14, 2020","56.76","56.65","57.06","56.43","2.09M","0.07%"
"Aug 13, 2020","56.72","57.05","57.12","56.65","1.50M","-0.96%"
"Aug 12, 2020","57.27","57.28","57.71","57.11","2.87M","0.07%"
"Aug 11, 2020","57.23","56.79","57.49","56.79","1.25M","0.67%"
"Aug 10, 2020","56.85","56.69","56.91","56.26","1.24M","0.21%"
"Aug 07, 2020","56.73","56.74","57.25","56.63","1.05M","-0.60%"
"Aug 06, 2020","57.07","56.24","57.20","56.20","1.31M","1.22%"
"Aug 05, 2020","56.38","57.01","57.08","56.25","1.06M","-0.88%"
"Aug 04, 2020","56.88","56.28","57.46","56.28","1.38M","1.28%"
"Jul 31, 2020","56.16","56.33","56.56","55.69","1.20M","-0.72%"
"Jul 30, 2020","56.57","55.93","56.57","55.68","1.01M","0.66%"
"Jul 29, 2020","56.20","56.30","56.35","55.56","1.08M","-0.11%"
"Jul 28, 2020","56.26","56.12","56.46","55.96","1.08M","0.37%"
"Jul 27, 2020","56.05","55.89","56.05","55.38","660.89K","0.30%"
"Jul 24, 2020","55.88","55.68","56.11","55.65","1.15M","0.13%"
"Jul 23, 2020","55.81","55.89","56.25","55.76","1.06M","-0.14%"
"Jul 22, 2020","55.89","56.25","56.30","55.56","1.26M","-0.96%"
"Jul 21, 2020","56.43","56.77","56.98","56.32","920.37K","-0.48%"
"Jul 20, 2020","56.70","57.38","57.54","56.57","874.14K","-1.53%"
"Jul 17, 2020","57.58","57.19","57.70","56.95","1.95M","0.63%"
"Jul 16, 2020","57.22","56.35","57.30","56.35","1.63M","1.54%"
"Jul 15, 2020","56.35","56.11","56.89","56.07","2.33M","0.68%"
"Jul 14, 2020","55.97","55.85","56.59","55.85","2.24M","0.18%"
"Jul 13, 2020","55.87","55.24","56.14","55.09","1.93M","1.31%"
