"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 22, 2020","57.33","56.85","57.65","56.52","16.64M","1.02%"
"Oct 21, 2020","56.75","57.14","57.70","56.70","21.50M","-0.87%"
"Oct 20, 2020","57.25","57.56","57.64","56.76","18.70M","-0.09%"
"Oct 19, 2020","57.30","58.19","58.27","57.08","16.08M","-1.29%"
"Oct 16, 2020","58.05","58.08","58.43","58.01","13.37M","-0.19%"
"Oct 15, 2020","58.16","58.19","58.27","57.74","13.65M","-0.46%"
"Oct 14, 2020","58.43","59.48","59.50","58.39","16.60M","-1.57%"
"Oct 13, 2020","59.36","59.61","59.69","58.85","22.11M","-0.32%"
"Oct 12, 2020","59.55","59.36","59.67","59.15","20.21M","0.37%"
"Oct 09, 2020","59.33","59.25","59.54","59.08","9.85M","0.24%"
"Oct 08, 2020","59.19","59.12","59.73","58.97","14.21M","-0.70%"
"Oct 07, 2020","59.61","59.62","59.78","59.20","13.67M","0.25%"
"Oct 06, 2020","59.46","59.77","59.96","59.33","12.52M","-0.34%"
"Oct 05, 2020","59.66","59.63","59.84","59.26","10.46M","0.71%"
"Oct 02, 2020","59.24","59.29","59.54","59.11","10.74M","-0.35%"
"Oct 01, 2020","59.45","59.34","59.59","59.04","14.55M","-0.07%"
"Sep 30, 2020","59.49","59.32","59.70","59.05","16.35M","0.42%"
"Sep 29, 2020","59.24","59.27","59.48","59.11","10.01M","-0.20%"
"Sep 28, 2020","59.36","59.64","59.79","59.19","11.91M","-0.05%"
"Sep 25, 2020","59.39","58.85","59.45","58.81","10.68M","0.34%"
"Sep 24, 2020","59.19","59.03","59.55","58.65","10.88M","0.48%"
"Sep 23, 2020","58.91","59.85","60.14","58.85","15.42M","-1.52%"
"Sep 22, 2020","59.82","59.71","60.36","59.52","12.20M","0.35%"
"Sep 21, 2020","59.61","59.97","60.05","59.03","15.87M","-1.23%"
"Sep 18, 2020","60.35","60.18","60.94","60.15","22.58M","-0.40%"
"Sep 17, 2020","60.59","60.60","60.98","60.13","15.00M","0.36%"
"Sep 16, 2020","60.37","60.57","60.93","60.33","12.70M","-0.38%"
"Sep 15, 2020","60.60","60.23","61.09","60.23","9.44M","0.46%"
"Sep 14, 2020","60.32","60.04","60.77","60.04","11.93M","0.89%"
"Sep 11, 2020","59.79","59.58","59.96","59.36","13.92M","0.44%"
"Sep 10, 2020","59.53","60.10","60.11","59.41","15.81M","-0.85%"
"Sep 09, 2020","60.04","60.13","60.74","59.98","15.90M","0.13%"
"Sep 08, 2020","59.96","60.68","60.76","59.62","18.47M","-0.86%"
"Sep 04, 2020","60.48","60.48","61.50","60.06","22.25M","-0.21%"
"Sep 03, 2020","60.61","60.83","61.27","60.15","23.13M","0.13%"
"Sep 02, 2020","60.53","59.10","60.74","59.10","21.71M","2.32%"
"Sep 01, 2020","59.16","59.12","59.29","58.78","13.29M","-0.19%"
"Aug 31, 2020","59.27","59.09","59.43","59.03","14.56M","0.02%"
"Aug 28, 2020","59.26","59.41","59.41","58.82","11.87M","-0.29%"
"Aug 27, 2020","59.43","59.60","59.79","59.41","11.41M","-0.05%"
"Aug 26, 2020","59.46","59.29","59.50","58.90","15.10M","0.07%"
"Aug 25, 2020","59.42","59.72","59.72","59.18","11.32M","-0.25%"
"Aug 24, 2020","59.57","59.06","59.60","59.02","10.93M","0.98%"
"Aug 21, 2020","58.99","59.00","59.04","58.53","11.06M","0.05%"
"Aug 20, 2020","58.96","58.66","59.09","58.66","8.06M","-0.15%"
"Aug 19, 2020","59.05","59.29","59.44","58.94","10.82M","-0.22%"
"Aug 18, 2020","59.18","58.81","59.46","58.78","10.13M","0.68%"
"Aug 17, 2020","58.78","58.82","58.93","58.55","8.37M","-0.02%"
"Aug 14, 2020","58.79","58.48","58.94","58.25","8.72M","0.46%"
"Aug 13, 2020","58.52","58.20","58.59","58.20","7.43M","-0.14%"
"Aug 12, 2020","58.60","58.74","58.95","58.52","10.80M","0.15%"
"Aug 11, 2020","58.51","59.27","59.59","58.26","12.83M","-0.81%"
"Aug 10, 2020","58.99","58.61","59.15","58.47","12.11M","0.79%"
"Aug 07, 2020","58.53","57.82","58.55","57.65","12.78M","1.21%"
"Aug 06, 2020","57.83","57.54","57.94","57.45","10.37M","0.50%"
"Aug 05, 2020","57.54","58.07","58.19","57.41","9.81M","-0.64%"
