"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 22, 2020","205.00","205.00","205.00","205.00","0.29K","-8.48%"
"Jun 18, 2020","224.00","221.96","224.00","221.96","0.86K","1.80%"
"Jun 17, 2020","220.03","220.03","220.03","220.03","0.59K","-2.12%"
"Jun 16, 2020","224.80","224.80","224.80","224.80","0.18K","0.36%"
"Jun 15, 2020","224.00","224.00","224.00","224.00","0.39K","0.45%"
"Jun 12, 2020","223.00","224.44","224.44","223.00","0.44K","2.76%"
"Jun 11, 2020","217.01","217.75","217.75","217.01","0.44K","-3.44%"
"Jun 10, 2020","224.75","224.75","224.75","224.75","0.21K","0.33%"
"Jun 09, 2020","224.00","218.00","224.00","218.00","0.71K","0.90%"
"Jun 08, 2020","222.00","222.01","227.00","222.00","0.89K","4.71%"
"Jun 05, 2020","212.01","223.98","227.50","212.01","0.89K","0.38%"
"Jun 04, 2020","211.20","224.90","227.50","206.71","1.98K","-3.67%"
"Jun 03, 2020","219.25","223.98","224.00","219.00","1.03K","-2.12%"
"Jun 01, 2020","223.99","223.99","223.99","223.99","0.47K","-0.00%"
"May 29, 2020","224.00","224.00","224.00","224.00","0.21K","-0.44%"
"May 28, 2020","224.99","224.99","224.99","224.99","0.71K","1.35%"
"May 27, 2020","222.00","214.00","222.50","214.00","1.09K","-0.67%"
"May 26, 2020","223.50","218.00","223.53","205.85","1.47K","3.95%"
"May 25, 2020","215.00","215.01","224.99","214.99","3.53K","-0.81%"
"May 22, 2020","216.75","217.99","217.99","210.00","1.02K","6.02%"
"May 21, 2020","204.44","204.44","204.44","204.44","0.42K","-7.07%"
"May 20, 2020","219.99","209.00","219.99","209.00","0.51K","5.26%"
"May 19, 2020","209.00","204.00","210.00","204.00","0.89K","2.45%"
"May 15, 2020","204.00","204.00","204.00","204.00","0.28K","-2.86%"
"May 14, 2020","210.00","205.00","210.00","196.01","1.58K","2.44%"
"May 13, 2020","205.00","220.00","220.00","200.00","1.31K","-2.39%"
"May 12, 2020","210.01","205.00","210.01","198.85","2.66K","4.87%"
"May 11, 2020","200.25","206.75","206.75","200.00","0.98K","0.12%"
"May 08, 2020","200.01","206.94","206.94","200.00","0.89K","1.02%"
"May 07, 2020","198.00","209.98","209.98","198.00","1.35K","-0.79%"
"May 06, 2020","199.57","201.00","201.00","195.00","3.25K","0.69%"
"May 05, 2020","198.20","204.97","204.97","198.20","1.85K","-1.39%"
"May 04, 2020","201.00","212.00","212.00","197.01","1.40K","-6.51%"
"May 01, 2020","215.00","216.00","216.00","215.00","0.98K","-0.47%"
"Apr 30, 2020","216.01","221.03","221.03","216.01","0.75K","-2.26%"
"Apr 29, 2020","221.00","218.00","239.99","218.00","3.61K","1.42%"
"Apr 28, 2020","217.90","215.00","217.90","205.01","0.71K","0.42%"
"Apr 27, 2020","216.99","218.90","218.90","200.40","0.86K","-0.91%"
"Apr 24, 2020","218.99","218.99","218.99","218.99","0.28K","9.02%"
"Apr 23, 2020","200.87","200.87","200.87","200.87","0.22K","0.43%"
"Apr 21, 2020","200.01","200.01","200.01","200.01","0.30K","-5.23%"
"Apr 20, 2020","211.05","211.50","211.50","200.01","1.15K","-0.31%"
"Apr 17, 2020","211.70","211.99","211.99","210.00","1.16K","5.85%"
"Apr 16, 2020","200.00","203.00","203.00","200.00","0.42K","-2.91%"
"Apr 15, 2020","206.00","201.71","211.45","201.71","1.37K","-0.94%"
"Apr 14, 2020","207.95","217.27","217.95","200.00","1.53K","-0.98%"
"Apr 13, 2020","210.00","199.99","210.00","197.45","2.72K","8.25%"
"Apr 09, 2020","194.00","194.00","194.00","194.00","0.43K","1.04%"
"Apr 08, 2020","192.00","195.10","195.10","192.00","0.76K","-1.54%"
"Apr 07, 2020","195.00","188.40","195.00","188.40","1.47K","4.00%"
"Apr 06, 2020","187.50","191.06","191.74","187.50","1.33K","4.17%"
"Apr 03, 2020","180.00","180.00","180.00","180.00","0.23K","-6.08%"
"Apr 02, 2020","191.65","191.65","191.65","191.65","0.28K","6.47%"
"Mar 30, 2020","180.00","185.01","185.01","180.00","1.02K","-2.70%"
"Mar 27, 2020","185.00","193.39","193.39","185.00","0.59K","-4.39%"
"Mar 26, 2020","193.50","194.79","194.90","190.22","1.03K","1.83%"
"Mar 25, 2020","190.03","189.90","196.64","189.90","0.90K","7.97%"
"Mar 24, 2020","176.00","170.00","176.00","170.00","0.82K","4.14%"
"Mar 23, 2020","169.00","169.99","169.99","169.00","0.49K","-0.59%"
"Mar 20, 2020","170.00","163.00","175.00","163.00","0.66K","0.00%"
"Mar 19, 2020","170.00","169.99","170.00","169.99","0.60K","-5.03%"
"Mar 18, 2020","179.00","179.00","179.00","179.00","0.27K","-3.76%"
"Mar 17, 2020","185.99","187.00","187.00","179.01","1.02K","1.08%"
"Mar 16, 2020","184.00","140.00","185.00","140.00","2.33K","-2.85%"
"Mar 13, 2020","189.40","192.00","193.93","172.60","2.03K","4.64%"
"Mar 11, 2020","181.00","181.00","181.00","181.00","0.21K","-2.69%"
"Mar 10, 2020","186.00","186.00","186.00","186.00","0.47K","0.54%"
"Mar 09, 2020","185.00","184.50","185.00","181.41","1.27K","-0.12%"
"Mar 06, 2020","185.22","184.04","185.22","184.04","0.23K","0.66%"
"Mar 05, 2020","184.01","190.00","190.00","184.01","0.71K","-5.82%"
"Mar 02, 2020","195.38","195.38","195.38","195.38","0.47K","8.54%"
"Feb 28, 2020","180.00","185.11","191.25","180.00","1.11K","-8.26%"
"Feb 27, 2020","196.20","190.01","196.20","185.32","0.55K","-0.66%"
"Feb 25, 2020","197.50","194.01","197.50","194.00","0.72K","1.80%"
"Feb 24, 2020","194.00","189.99","194.00","189.99","0.59K","-2.27%"
"Feb 21, 2020","198.50","198.50","198.50","198.50","0.29K","4.66%"
"Feb 20, 2020","189.66","189.66","189.66","189.66","0.19K","-3.01%"
"Feb 18, 2020","195.55","195.55","195.55","195.55","0.24K","1.32%"
"Feb 14, 2020","193.00","193.00","193.00","193.00","0.17K","1.58%"
"Feb 13, 2020","190.00","190.00","190.00","190.00","0.52K","2.88%"
"Feb 11, 2020","184.69","185.00","185.00","184.69","0.33K","-0.90%"
"Feb 07, 2020","186.36","186.36","186.36","186.36","0.17K","-6.12%"
"Feb 04, 2020","198.51","198.50","199.25","198.50","0.96K","0.01%"
"Feb 03, 2020","198.50","198.50","198.50","198.50","0.52K","1.78%"
"Jan 31, 2020","195.02","195.01","195.02","195.01","0.25K","-1.05%"
"Jan 29, 2020","197.08","197.07","197.08","197.07","0.62K","0.02%"
"Jan 28, 2020","197.05","197.00","197.05","197.00","0.65K","0.03%"
"Jan 27, 2020","197.00","196.50","197.00","196.50","0.59K","1.81%"
"Jan 24, 2020","193.49","186.65","194.99","186.65","0.86K","4.59%"
