"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 24, 2020","17.19","17.77","17.80","17.05","5.68M","-4.50%"
"Jun 23, 2020","18.00","18.70","18.87","17.95","6.30M","-2.91%"
"Jun 22, 2020","18.54","18.14","18.67","17.78","3.81M","0.76%"
"Jun 19, 2020","18.40","19.15","19.15","18.14","5.52M","-2.18%"
"Jun 18, 2020","18.81","18.50","19.19","18.34","4.77M","0.32%"
"Jun 17, 2020","18.75","19.00","19.18","18.64","5.02M","-2.50%"
"Jun 16, 2020","19.23","19.79","19.88","18.95","9.40M","3.72%"
"Jun 15, 2020","18.54","18.39","19.28","18.10","10.44M","-4.43%"
"Jun 12, 2020","19.40","19.35","19.64","18.16","14.38M","8.68%"
"Jun 11, 2020","17.85","17.50","18.83","17.05","12.47M","-8.51%"
"Jun 10, 2020","19.51","20.50","20.68","19.01","12.65M","-7.14%"
"Jun 09, 2020","21.01","22.25","22.28","20.56","14.74M","-10.18%"
"Jun 08, 2020","23.39","21.90","23.55","21.05","16.67M","15.28%"
"Jun 05, 2020","20.29","21.94","22.50","19.95","19.74M","4.48%"
"Jun 04, 2020","19.42","19.07","19.92","18.57","15.28M","5.72%"
"Jun 03, 2020","18.37","17.03","18.50","16.88","12.16M","10.07%"
"Jun 02, 2020","16.69","16.70","16.90","16.52","6.79M","1.71%"
"Jun 01, 2020","16.41","15.99","16.57","15.61","6.37M","3.21%"
"May 29, 2020","15.90","15.88","15.99","15.54","7.20M","-0.63%"
"May 28, 2020","16.00","16.70","16.77","15.95","11.51M","-2.68%"
"May 27, 2020","16.44","17.75","17.78","15.93","17.43M","-6.96%"
"May 26, 2020","17.67","17.19","18.24","17.16","7.37M","5.43%"
"May 25, 2020","16.76","17.00","17.20","16.66","2.42M","0.30%"
"May 22, 2020","16.71","16.95","16.97","16.30","3.57M","-1.59%"
"May 21, 2020","16.98","16.81","17.37","16.27","3.68M","-0.18%"
"May 20, 2020","17.01","17.14","17.50","16.90","5.32M","1.67%"
"May 19, 2020","16.73","16.00","16.86","15.46","8.68M","14.43%"
"May 15, 2020","14.62","15.08","15.13","14.35","5.18M","-3.94%"
"May 14, 2020","15.22","13.58","15.38","12.80","9.15M","7.94%"
"May 13, 2020","14.10","15.15","15.17","13.94","7.66M","-7.96%"
"May 12, 2020","15.32","16.37","16.44","15.29","7.36M","-6.01%"
"May 11, 2020","16.30","16.86","16.89","16.13","4.26M","-4.40%"
"May 08, 2020","17.05","16.76","17.05","16.60","4.13M","3.15%"
"May 07, 2020","16.53","16.81","17.28","16.48","5.00M","-0.90%"
"May 06, 2020","16.68","17.01","17.39","16.36","4.95M","-1.94%"
"May 05, 2020","17.01","18.51","18.51","17.00","8.10M","-3.52%"
"May 04, 2020","17.63","17.17","18.50","16.80","9.56M","-8.65%"
"May 01, 2020","19.30","19.50","19.56","18.76","6.44M","-4.64%"
"Apr 30, 2020","20.24","21.54","21.55","19.83","6.95M","-6.51%"
"Apr 29, 2020","21.65","21.63","22.78","21.33","8.03M","5.10%"
"Apr 28, 2020","20.60","19.25","21.10","19.11","7.47M","9.57%"
"Apr 27, 2020","18.80","18.50","19.20","18.27","4.36M","3.07%"
"Apr 24, 2020","18.24","18.25","18.65","17.90","3.94M","0.27%"
"Apr 23, 2020","18.19","18.00","18.40","17.69","3.33M","1.28%"
"Apr 22, 2020","17.96","18.26","18.35","17.67","2.93M","1.18%"
"Apr 21, 2020","17.75","17.50","18.50","17.38","3.72M","-2.04%"
"Apr 20, 2020","18.12","17.70","19.20","17.12","7.19M","-0.17%"
"Apr 17, 2020","18.15","18.00","18.42","17.54","7.05M","6.14%"
"Apr 16, 2020","17.10","18.79","18.86","17.03","7.83M","-8.36%"
"Apr 15, 2020","18.66","19.00","19.24","18.30","4.68M","-3.96%"
"Apr 14, 2020","19.43","19.99","20.50","19.28","5.81M","0.62%"
"Apr 13, 2020","19.31","20.50","20.72","18.79","6.15M","-3.83%"
"Apr 09, 2020","20.08","20.00","22.00","19.46","9.86M","7.15%"
"Apr 08, 2020","18.74","17.25","18.94","16.85","9.02M","13.10%"
"Apr 07, 2020","16.57","16.69","17.50","16.00","9.16M","9.30%"
"Apr 06, 2020","15.16","15.24","15.49","14.86","5.72M","4.19%"
"Apr 03, 2020","14.55","14.94","15.04","13.53","6.86M","-1.15%"
"Apr 02, 2020","14.72","14.51","15.17","14.04","4.57M","1.80%"
"Apr 01, 2020","14.46","15.30","15.55","14.28","6.34M","-8.19%"
"Mar 31, 2020","15.75","16.27","16.72","15.50","5.62M","-2.05%"
"Mar 30, 2020","16.08","16.01","16.95","15.30","5.42M","-4.00%"
"Mar 27, 2020","16.75","17.40","17.57","15.50","7.65M","-6.48%"
"Mar 26, 2020","17.91","18.21","19.26","17.08","10.19M","2.28%"
"Mar 25, 2020","17.51","17.35","19.48","15.31","13.03M","15.88%"
"Mar 24, 2020","15.11","15.12","15.50","14.06","7.67M","18.98%"
"Mar 23, 2020","12.70","13.06","13.74","12.21","6.09M","2.34%"
"Mar 20, 2020","12.41","15.85","15.85","12.22","8.82M","2.14%"
"Mar 19, 2020","12.15","13.70","14.36","10.84","8.22M","-5.81%"
"Mar 18, 2020","12.90","15.00","15.18","9.26","14.79M","-19.83%"
"Mar 17, 2020","16.09","19.00","19.10","15.51","5.45M","-11.74%"
"Mar 16, 2020","18.23","22.84","22.84","15.65","8.20M","-28.14%"
"Mar 13, 2020","25.37","25.82","27.30","23.34","5.50M","1.89%"
"Mar 12, 2020","24.90","23.25","25.86","21.00","5.82M","-9.12%"
"Mar 11, 2020","27.40","30.40","30.40","27.24","6.42M","-12.24%"
"Mar 10, 2020","31.22","31.00","31.64","30.45","3.94M","3.00%"
"Mar 09, 2020","30.31","29.76","31.31","28.01","3.63M","-8.59%"
"Mar 06, 2020","33.16","30.98","34.50","30.53","4.78M","3.11%"
"Mar 05, 2020","32.16","33.92","34.04","31.91","4.87M","-8.30%"
"Mar 04, 2020","35.07","35.66","36.22","34.08","3.82M","0.37%"
"Mar 03, 2020","34.94","35.70","36.65","34.74","4.15M","1.07%"
"Mar 02, 2020","34.57","34.40","34.96","33.40","2.83M","0.93%"
"Feb 28, 2020","34.25","33.26","34.59","33.01","4.02M","-3.39%"
"Feb 27, 2020","35.45","32.00","37.00","31.67","3.67M","1.52%"
"Feb 26, 2020","34.92","36.88","37.50","34.83","4.19M","-6.61%"
"Feb 25, 2020","37.39","40.25","40.29","37.22","3.09M","-6.69%"
"Feb 24, 2020","40.07","38.42","40.38","37.89","3.15M","-5.00%"
"Feb 21, 2020","42.18","44.20","44.24","41.86","3.26M","-5.11%"
"Feb 20, 2020","44.45","45.06","45.60","44.35","1.73M","-1.90%"
"Feb 19, 2020","45.31","45.30","45.68","44.73","1.61M","0.69%"
"Feb 18, 2020","45.00","44.42","45.75","43.10","3.61M","-2.64%"
