"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 03, 2020","65.87","66.17","66.90","65.80","380.44K","-0.54%"
"Nov 02, 2020","66.23","66.76","66.98","65.91","324.27K","-0.14%"
"Oct 30, 2020","66.32","66.65","66.89","65.70","663.93K","-0.64%"
"Oct 29, 2020","66.75","67.00","67.29","66.52","373.27K","0.03%"
"Oct 28, 2020","66.73","66.88","67.37","66.70","512.96K","-0.61%"
"Oct 27, 2020","67.14","67.19","67.48","66.71","322.53K","0.16%"
"Oct 26, 2020","67.03","67.48","67.55","66.87","328.45K","-0.80%"
"Oct 23, 2020","67.57","67.85","67.95","67.25","281.91K","-0.09%"
"Oct 22, 2020","67.63","68.46","68.66","67.63","714.19K","-1.37%"
"Oct 21, 2020","68.57","68.45","68.82","68.14","258.52K","0.31%"
"Oct 20, 2020","68.36","68.62","68.98","68.01","530.73K","-0.28%"
"Oct 19, 2020","68.55","69.37","69.51","68.45","379.59K","-1.20%"
"Oct 16, 2020","69.38","69.32","69.89","69.14","313.87K","-0.10%"
"Oct 15, 2020","69.45","68.57","69.48","68.31","340.25K","0.97%"
"Oct 14, 2020","68.78","68.78","69.02","68.35","428.16K","-0.22%"
"Oct 13, 2020","68.93","69.71","69.71","68.67","388.34K","0.10%"
"Oct 09, 2020","68.86","69.38","69.71","68.82","354.34K","-0.63%"
"Oct 08, 2020","69.30","69.48","69.56","68.96","1.35M","-0.20%"
"Oct 07, 2020","69.44","69.75","69.86","69.43","295.38K","-0.24%"
"Oct 06, 2020","69.61","69.55","69.90","68.98","513.58K","-0.33%"
"Oct 05, 2020","69.84","69.19","69.90","69.00","574.16K","0.71%"
"Oct 02, 2020","69.35","69.26","69.52","68.59","350.59K","-0.40%"
"Oct 01, 2020","69.63","69.73","69.91","69.26","394.11K","-0.14%"
"Sep 30, 2020","69.73","70.32","70.32","69.58","533.34K","-0.77%"
"Sep 29, 2020","70.27","70.60","70.70","69.79","326.18K","-0.64%"
"Sep 28, 2020","70.72","70.73","71.28","70.36","453.37K","0.03%"
"Sep 25, 2020","70.70","69.95","70.97","69.44","1.40M","1.14%"
"Sep 24, 2020","69.90","69.49","70.03","69.49","781.08K","0.17%"
"Sep 23, 2020","69.78","69.90","70.30","69.52","429.86K","-0.17%"
"Sep 22, 2020","69.90","68.14","70.06","67.94","618.60K","3.16%"
"Sep 21, 2020","67.76","67.50","68.19","66.83","437.52K","0.10%"
"Sep 18, 2020","67.69","68.22","68.22","67.56","1.63M","-0.44%"
"Sep 17, 2020","67.99","67.18","68.45","67.18","577.78K","0.83%"
"Sep 16, 2020","67.43","68.64","69.18","67.42","589.61K","-1.79%"
"Sep 15, 2020","68.66","68.49","69.38","68.46","588.18K","0.59%"
"Sep 14, 2020","68.26","68.00","68.88","67.93","804.93K","0.06%"
"Sep 11, 2020","68.22","68.81","69.00","68.06","626.53K","-0.28%"
"Sep 10, 2020","68.41","68.60","69.00","68.17","537.30K","-0.20%"
"Sep 09, 2020","68.55","67.19","68.88","67.13","639.99K","2.62%"
"Sep 08, 2020","66.80","66.85","67.25","66.42","1.66M","0.03%"
"Sep 04, 2020","66.78","68.10","68.42","66.74","778.20K","-1.75%"
"Sep 03, 2020","67.97","68.80","69.23","67.80","606.96K","-0.92%"
"Sep 02, 2020","68.60","67.21","68.93","67.11","728.61K","2.56%"
"Sep 01, 2020","66.89","67.03","67.36","66.59","763.86K","-0.77%"
"Aug 31, 2020","67.41","68.40","68.67","67.28","854.14K","-1.45%"
"Aug 28, 2020","68.40","69.71","69.73","68.39","422.66K","-2.02%"
"Aug 27, 2020","69.81","69.69","70.43","69.57","374.60K","0.19%"
"Aug 26, 2020","69.68","70.34","70.60","69.01","605.15K","-0.92%"
"Aug 25, 2020","70.33","71.04","71.21","70.16","382.09K","-1.12%"
"Aug 24, 2020","71.13","71.09","71.42","70.64","547.46K","0.04%"
"Aug 21, 2020","71.10","70.76","71.24","70.33","688.90K","0.49%"
"Aug 20, 2020","70.75","70.79","71.08","70.55","461.51K","-0.21%"
"Aug 19, 2020","70.90","70.89","71.31","70.70","688.75K","-0.14%"
"Aug 18, 2020","71.00","70.81","71.08","70.65","429.42K","0.41%"
"Aug 17, 2020","70.71","70.78","71.04","70.51","433.78K","-0.11%"
"Aug 14, 2020","70.79","70.88","71.35","70.51","696.75K","0.08%"
"Aug 13, 2020","70.73","70.13","71.06","69.86","611.87K","0.54%"
