"Date","Price","Open","High","Low","Vol.","Change %"
"May 26, 2020","29.54","27.46","29.87","27.46","88.22M","16.30%"
"May 22, 2020","25.40","26.38","26.58","24.67","45.06M","-1.70%"
"May 21, 2020","25.84","25.07","26.57","25.01","53.74M","3.73%"
"May 20, 2020","24.91","24.43","25.38","24.32","56.27M","5.19%"
"May 19, 2020","23.68","25.59","25.64","23.33","81.39M","-1.86%"
"May 18, 2020","24.13","21.78","24.25","21.60","72.91M","21.13%"
"May 15, 2020","19.92","19.64","20.94","19.29","39.81M","-1.87%"
"May 14, 2020","20.30","19.59","20.41","18.20","74.11M","-1.98%"
"May 13, 2020","20.71","22.50","22.61","20.33","59.01M","-9.01%"
"May 12, 2020","22.76","23.95","24.46","22.74","40.42M","-5.05%"
"May 11, 2020","23.97","24.50","24.64","23.46","47.49M","-5.70%"
"May 08, 2020","25.42","23.58","25.44","23.32","55.61M","11.74%"
"May 07, 2020","22.75","22.96","24.45","22.45","44.18M","-0.70%"
"May 06, 2020","22.91","23.96","24.35","22.39","43.36M","-5.02%"
"May 05, 2020","24.12","26.04","26.35","23.98","35.65M","-4.51%"
"May 04, 2020","25.26","23.91","25.56","22.76","63.15M","-5.11%"
"May 01, 2020","26.62","28.10","29.25","26.13","47.71M","-10.01%"
"Apr 30, 2020","29.58","29.66","31.07","28.32","44.90M","-5.22%"
"Apr 29, 2020","31.21","29.58","31.84","29.49","52.64M","12.10%"
"Apr 28, 2020","27.84","25.86","28.43","25.50","59.81M","11.36%"
"Apr 27, 2020","25.00","25.99","26.34","24.87","35.98M","-2.19%"
"Apr 24, 2020","25.56","25.92","26.15","24.67","34.85M","-0.62%"
"Apr 23, 2020","25.72","26.00","26.56","25.66","35.81M","-0.62%"
"Apr 22, 2020","25.88","27.30","27.66","25.01","90.73M","-7.17%"
"Apr 21, 2020","27.88","27.01","28.36","26.76","28.29M","0.32%"
"Apr 20, 2020","27.79","27.93","28.67","26.69","37.04M","-4.44%"
"Apr 17, 2020","29.08","29.90","30.11","28.86","26.83M","3.08%"
"Apr 16, 2020","28.21","30.35","30.49","27.92","44.80M","-11.46%"
"Apr 15, 2020","31.86","31.97","32.60","29.88","46.78M","3.11%"
"Apr 14, 2020","30.90","30.52","32.21","30.38","28.65M","6.88%"
"Apr 13, 2020","28.91","32.63","32.70","27.59","36.49M","-8.22%"
"Apr 09, 2020","31.50","29.92","34.04","29.57","54.12M","14.50%"
"Apr 08, 2020","27.51","25.65","27.54","24.51","32.66M","12.38%"
"Apr 07, 2020","24.48","28.20","28.69","23.72","43.81M","1.92%"
"Apr 06, 2020","24.02","23.90","24.80","21.80","32.39M","4.96%"
"Apr 03, 2020","22.89","24.22","24.94","21.56","28.35M","-2.28%"
"Apr 02, 2020","23.42","25.24","26.09","23.00","25.21M","-8.69%"
"Apr 01, 2020","25.65","29.51","29.69","25.36","27.54M","-18.70%"
"Mar 31, 2020","31.55","31.31","33.60","30.58","16.57M","4.61%"
"Mar 30, 2020","30.16","30.69","31.80","28.00","18.39M","-8.16%"
"Mar 27, 2020","32.84","35.00","35.00","32.04","18.38M","-7.62%"
"Mar 26, 2020","35.55","38.42","39.77","34.55","29.65M","-2.87%"
"Mar 25, 2020","36.60","38.00","39.45","33.43","32.99M","10.91%"
"Mar 24, 2020","33.00","32.30","34.12","30.13","31.50M","25.71%"
"Mar 23, 2020","26.25","25.97","26.60","23.37","25.59M","7.14%"
"Mar 20, 2020","24.50","23.37","30.74","22.20","37.41M","15.13%"
"Mar 19, 2020","21.28","21.34","23.93","18.09","31.61M","-0.47%"
"Mar 18, 2020","21.38","28.80","28.89","17.80","35.37M","-30.29%"
"Mar 17, 2020","30.67","36.49","38.14","30.05","21.08M","-13.53%"
"Mar 16, 2020","35.47","34.34","39.37","30.38","28.26M","-14.82%"
"Mar 13, 2020","41.64","41.33","42.49","34.00","24.14M","12.30%"
"Mar 12, 2020","37.08","42.77","44.31","37.01","19.42M","-24.85%"
"Mar 11, 2020","49.34","50.53","51.23","48.05","10.92M","-6.13%"
"Mar 10, 2020","52.56","51.00","54.33","46.62","15.64M","12.36%"
"Mar 09, 2020","46.78","49.59","50.99","45.91","12.31M","-10.21%"
"Mar 06, 2020","52.10","48.61","56.00","48.26","16.49M","0.99%"
"Mar 05, 2020","51.59","57.11","57.16","50.93","13.97M","-13.25%"
"Mar 04, 2020","59.47","59.51","59.74","56.31","10.67M","2.02%"
"Mar 03, 2020","58.29","63.14","63.53","57.96","9.21M","-4.85%"
"Mar 02, 2020","61.26","61.13","61.27","57.04","13.02M","-0.54%"
"Feb 28, 2020","61.59","62.85","64.88","60.83","9.96M","-5.16%"
"Feb 27, 2020","64.94","62.90","69.02","61.20","10.26M","-2.39%"
"Feb 26, 2020","66.53","71.75","71.91","65.89","9.37M","-5.72%"
"Feb 25, 2020","70.57","75.76","76.18","70.32","8.08M","-6.49%"
"Feb 24, 2020","75.47","75.08","76.02","73.65","6.33M","-3.26%"
"Feb 21, 2020","78.01","79.40","79.40","77.32","4.55M","-2.38%"
"Feb 20, 2020","79.91","79.30","81.67","79.30","2.89M","0.62%"
"Feb 19, 2020","79.42","80.94","80.94","79.19","3.35M","-1.02%"
"Feb 18, 2020","80.24","79.00","80.62","78.65","4.18M","0.87%"
"Feb 14, 2020","79.55","81.02","81.44","79.40","3.12M","-1.78%"
"Feb 13, 2020","80.99","81.00","81.74","80.37","3.00M","-1.47%"
"Feb 12, 2020","82.20","81.08","82.60","81.00","2.91M","2.07%"
"Feb 11, 2020","80.53","80.02","81.45","79.94","2.76M","1.33%"
"Feb 10, 2020","79.47","78.95","79.61","77.78","3.49M","-0.01%"
"Feb 07, 2020","79.48","80.00","80.24","78.65","3.13M","-1.27%"
"Feb 06, 2020","80.50","82.40","82.72","79.79","5.22M","-1.65%"
"Feb 05, 2020","81.85","80.76","82.36","80.05","6.99M","3.75%"
"Feb 04, 2020","78.89","76.64","79.53","76.50","6.42M","5.31%"
"Feb 03, 2020","74.91","75.49","77.12","74.88","3.95M","0.15%"
"Jan 31, 2020","74.80","77.17","77.29","74.52","5.20M","-3.79%"
"Jan 30, 2020","77.75","74.66","77.98","74.44","5.90M","3.38%"
"Jan 29, 2020","75.21","77.40","77.49","75.01","5.51M","-2.39%"
"Jan 28, 2020","77.05","78.25","78.47","77.00","7.58M","-0.75%"
"Jan 27, 2020","77.63","78.00","78.46","76.55","8.67M","-5.21%"
"Jan 24, 2020","81.90","84.31","84.73","80.28","6.87M","-3.51%"
